Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,RSG,0,0,0,0,,,,,,,,,,11.43,18.73,5.46,14.8,11290000000.0,35.43,14.8,4650000000.0,3340000000.0,1290000000.0,3.79,33.0,29000000.0,0.09,9880000000.0,110.05,0.71,27.94,2790000000.0,1250000000.0,0.82,130.68,130.09,1310000.0,317100000.0,205920000.0,0.11,96.58,1770000.0,1.56,0.86,1730000.0
0,0,RSH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RTN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,S,0,0,0,0,,,,,,,,,,-132.37,-129.8,-12.97,-27.79,204800000.0,1.18,119.8,123120000.0,-260019999.99999997,-271100000.0,-2.03,,1670000000.0,6.14,29080000.0,1.76,6.46,6.3,-95590000.0,12220000.0,,25.71,43.63,4150000.0000000005,134520000.0,137450000.0,0.76,82.53,12440000.0,3.76,6.7,13040000.0
0,0,SAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8015,8.8349,,,,,,,,,
0,0,SBUX,0,0,0,0,,,,,,,,,,14.47,16.23,10.48,,30360000000.0,25.81,19.3,8439999999.999999,6450000000.0,4390000000.0,,31.1,4059999999.9999995,3.53,23750000000.0,,0.81,,6020000000.0,4059999999.9999995,0.9,75.35,95.74,10800000.0,,1130000000.0,0.18,69.08,12840000.0,1.32,1.12,12120000.0
0,0,SCG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SCHL,0,0,0,0,,,,,,,,,,2.38,4.54,2.18,3.1,1530000000.0,44.31,24.1,633800000.0,106400000.0,36400000.0,1.08,,308900000.0,8.98,93200000.0,7.86,1.5,34.98,213000000.0,231890000.0,0.75,36.29,38.39,32900000.0,32900000.0,31090000.0,36.15,85.75,5.81,5.81,3.97,0.6
0,0,SCHW,0,0,0,0,,,,,,,,,,31.24,43.42,,,18480000000.0,9.78,-0.9,17930000000.0,,5250000000.0,2.63,-5.5,119090000000.0,62.88,31860000000.0,56.63,,25.14,,,1.0,65.86,78.86,9010000.0,1810000000.0,1510000000.0,6.71,73.81,17260000.0,1.73,1.02,14030000.0
0,0,SD,0,0,0,0,,,,,,,,,,69.12,56.83,19.55,62.53,168880000.0,4.64,79.7,122970000.0,115470000.0,116740000.0,2.17,,137260000.0,3.75,0.32,0.32,2.53,5.69,110260000.0,64680000.00000001,2.71,20.54,14.74,1080000.0,36670000.0,35940000.0,1.4,64.31,1.07,1.07,2.84,1300000.0
0,0,SE,0,0,0,0,,,,,,,,,,-20.56,-15.9,-6.77,-37.68,9960000000.0,18.69,105.7,3900000000.0,-1300000000.0,-2049999999.9999998,-3.77,,10160000000.0,18.15,4260000000.0,57.41,2.11,14.04,208650000.0,-1040000000.0,1.38,77.34,184.22,7210000.0,557740000.0,334700000.0,32.91,61.66,20350000.0,3.61,,19680000.0
0,0,SEE,0,0,0,0,,,,,,,,,,9.16,15.8,8.87,233.24,5530000000.0,36.67,14.2,1680000000.0,1060000000.0,491200000.0,3.04,27.2,561000000.0,3.79,3770000000.0,1517.41,1.03,0.86,709700000.0,464420000.0,1.24,61.92,63.51,1110000.0,148160000.0,147220000.0,0.46,95.77,1860000.0,2.78,1.97,2300000.0
0,0,SFLY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SHLD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SHW,0,0,0,0,,,,,,,,,,9.0,12.44,7.48,68.72,20290000000.0,77.8,7.4,8539999999.999999,3090000000.0,1830000000.0,7.3,-9.5,401100000.0,1.55,12490000000.0,559.01,0.88,10.28,2080000000.0,1400000000.0,1.15,255.97,285.64,1840000.0,262200000.0,215310000.0,8.4,79.96,3180000.0,1.76,1.33,2250000.0
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SIRI,0,0,0,0,,,,,,,,,,15.91,23.19,12.69,,8820000000.0,2.2,6.2,4400000000.0,2580000000.0,1400000000.0,0.08,41.1,76000000.0,0.02,10230000000.0,,0.37,-0.64,2060000000.0,1240000000.0,0.97,6.13,6.24,18710000.0,4000000000.0,721140000.0,82.12,11.83,198600000.0,11.2,28.16,200300000.0
0,0,SJM,0,0,0,0,,,,,,,,,,7.31,14.16,4.31,7.0,7890000000.0,72.63,-0.9,3140000000.0,1580000000.0,576600000.0,7.01,-73.3,284300000.0,2.62,4530000000.0,54.81,1.19,76.47,1030000000.0,557830000.0,0.3,131.88,131.71,108360000.0,108360000.0,104500000.0,4.37,84.46,6560000.0,9.64,7.11,6410000.0
0,0,SKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SLB,0,0,0,0,,,,,,,,,,8.84,12.56,4.42,14.93,23670000000.0,16.86,14.1,3660000000.0,4680000000.0,2089999999.9999998,1.16,70.6,2650000000.0,1.87,14090000000.0,90.07,1.24,9.53,4350000000.0,1720000000.0,2.04,41.5,36.93,13910000.0,1400000000.0,1410000000.0,0.15,80.08,18740000.0,1.54,1.33,23770000.0
0,0,SLM,0,0,0,0,,,,,,,,,,46.67,62.28,2.17,27.86,1390000000.0,4.72,-69.2,2060000000.0,,643310000.0,3.75,-79.9,3300000000.0,12.18,5550000000.0,271.63,1.24,6.41,-32490000.000000004,,1.23,17.3,18.15,2710000.0,293180000.0,238470000.0,0.65,105.76,6310000.0,2.63,2.7,6620000.0
0,0,SNA,0,0,0,0,,,,,,,,,,18.08,25.05,10.79,21.09,4670000000.0,87.03,6.5,2380000000.0,1270000000.0,845300000.0,14.65,12.9,860800000.0,16.13,1260000000.0,29.18,3.16,75.33,841200000.0,335440000.0,1.19,213.06,212.54,53530000.0,53530000.0,52470000.0,1.64,92.5,3320000.0,7.17,7.18,4080000.0
0,0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNTS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SO,0,0,0,0,,,,,,,,,,9.6,16.2,1.9,6.57,23850000000.0,22.46,12.5,10060000000.0,7860000000.0,2290000000.0,2.8,-9.1,1660000000.0,1.56,56060000000.0,170.29,0.89,27.07,6520000000.0,-1740000000.0,0.52,72.9,68.0,5370000.0,1060000000.0,1060000000.0,0.18,60.81,14100000.0,2.48,1.33,14520000.0
0,0,SPG,0,0,0,0,,,,,,,,,,43.98,47.14,4.4,63.75,5110000000.0,15.57,17.3,4139999999.9999995,3690000000.0,2250000000.0,6.18,85.1,533940000.00000006,1.62,25830000000.0,586.9,0.37,10.15,3640000000.0,1690000000.0,1.5,110.43,136.3,2250000.0,328610000.0,325690000.0,0.47,88.73,8060000.000000001,4.3,3.32,8540000.0
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SRCL,0,0,0,0,,,,,,,,,,-2.58,6.83,2.05,-2.78,2640000000.0,28.76,-0.6,1000000000.0,408800000.0,-68100000.0,0.41,,59600000.0,0.65,2060000000.0,86.64,0.92,26.34,201700000.0,200790000.0,1.31,47.49,57.35,91860000.0,91860000.0,91880000.0,0.4,99.03,1750000.0,2.94,2.16,1730000.0
0,0,SRE,0,0,0,0,,,,,,,,,,10.24,21.65,2.51,5.58,12860000000.0,41.24,21.2,4710000000.0,4640000000.0,1250000000.0,3.49,33.4,559000000.0,1.77,25590000000.0,93.33,0.44,74.18,3840000000.0,-315000000.0,0.65,158.15,142.78,1610000.0,319340000.0,315410000.0,0.04,88.84,4130000.0,2.65,1.32,4280000.0
0,0,STI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,STJ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,STT,0,0,0,0,,,,,,,,,,22.8,29.61,0.87,10.85,12180000000.0,34.17,4.1,12060000000.0,,2670000000.0,6.79,16.4,115330000000.0,314.15,25840000000.0,,,69.3,1610000000.0,,1.55,67.83,85.8,2920000.0,365630000.0,347070000.0,0.25,91.84,5100000.0,1.76,1.39,4380000.0
0,0,STX,0,0,0,0,,,,,,,,,,15.4,17.52,14.87,409.95,12050000000.0,53.78,2.6,2920000000.0,2540000000.0,1860000000.0,6.8,5.2,1200000000.0,5.57,5640000000.0,1340.62,1.48,2.68,1960000000.0,838500000.0,1.03,79.9,92.98,1890000.0,222640000.0,200440000.0,0.62,83.64,7540000.0,4.06,4.44,5490000.0
0,0,STZ,0,0,0,0,,,,,,,,,,-0.46,34.12,7.1,0.01,8820000000.0,46.26,7.7,4710000000.0,3350000000.0,-40400000.0,3.87,3.3,199400000.0,1.07,10950000000.0,90.92,1.23,59.57,2710000000.0,1030000000.0,1.2,243.01,232.79,1110000.0,164260000.0,149190000.0,4.55,85.61,2330000.0,2.47,1.5,1980000.0
0,0,SWK,0,0,0,0,,,,,,,,,,8.43,11.07,4.25,12.47,16340000000.0,103.29,19.5,5230000000.0,2390000000.0,1290000000.0,11.05,-64.0,165800000.0,1.1,10440000000.0,111.63,0.89,64.81,-420200000.0,-1370000000.0,1.36,117.98,159.03,2060000.0,163030000.0,150540000.0,0.33,97.42,4300000.0,1.85,2.86,6290000.0
0,0,SWN,0,0,0,0,,,,,,,,,,-32.56,-28.48,-17.78,-1190.58,8539999999.999999,9.49,174.5,3540000000.0,-1710000000.0,-2780000000.0,-3.56,,21000000.0,0.02,5080000000.0,,0.22,-0.28,1990000000.0,1720000000.0,1.19,7.65,5.87,39100000.0,1010000000.0,1010000000.0,0.5,89.31,80190000.0,2.29,9.59,77100000.0
0,0,SWY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SYK,0,0,0,0,,,,,,,,,,11.56,20.93,6.55,14.12,17430000000.0,46.19,8.1,11260000000.0,4610000000.0,2020000000.0,4.97,7.0,1530000000.0,4.05,14600000000.0,97.02,1.98,37.58,3010000000.0,2410000000.0,0.99,225.96,252.95,1470000.0,377240000.0,335260000.0,7.09,75.63,4030000.0000000005,2.52,1.15,4710000.0
0,0,SYMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SYY,0,0,0,0,,,,,,,,,,1.29,3.38,5.84,57.83,60740000000.0,118.68,41.2,9360000000.0,2800000000.0,785470000.0,1.33,148.8,1370000000.0,2.71,11840000000.0,944.61,1.33,3.27,1340000000.0,493260000.0,1.25,83.48,80.41,2380000.0,512659999.99999994,506460000.0,0.1,84.83,12910000.0,5.48,2.55,14140000.0
0,0,T,0,0,0,0,,,,,,,,,,10.64,21.4,3.88,10.12,163030000000.0,22.73,-13.3,89060000000.0,54460000000.0,17140000000.0,0.13,-36.3,38560000000.0,5.39,229520000000.0,123.03,0.93,22.94,37760000000.0,51260000000.0,0.65,20.25,19.14,51130000.0,7140000000.0,7150000000.0,0.12,54.8,74790000.0,1.24,1.05,78750000.0
0,0,TAP,0,0,0,0,,,,,,,,,,9.78,15.03,3.52,7.67,10280000000.0,47.35,14.2,4050000000.0,2320000000.0,1010000000.0,-2.05,,637400000.0,2.94,7470000000.0,54.64,0.77,61.21,1570000000.0,796920000.0,0.95,53.84,49.78,1510000.0,200580000.0,193470000.0,13.01,89.35,11250000.0,8.7,7.81,10790000.0
0,0,TDC,0,0,0,0,,,,,,,,,,7.67,12.52,6.88,34.19,1920000000.0,17.65,-3.3,1200000000.0,383000000.0,147000000.0,1.05,560.0,592000000.0,5.58,584000000.0,126.96,1.07,4.22,463000000.0,402750000.0,1.02,38.02,45.53,1020000.0,108500000.0,104620000.0,1.07,103.03,7230000.0,7.43,9.18,9560000.0
0,0,TE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TEG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TEL,0,0,0,0,,,,,,,,,,16.14,18.58,8.48,24.61,15490000000.0,47.29,7.2,4890000000.0,3660000000.0,2500000000.0,6.79,10.7,749000000.0,2.32,4050000000.0,38.4,1.47,32.52,2400000000.0,1210000000.0,1.32,123.19,140.53,1600000.0,326310000.0,322080000.0,0.21,94.57,2440000.0,1.52,0.76,2380000.0
0,0,TER,0,0,0,0,,,,,,,,,,26.41,31.86,19.98,40.47,3680000000.0,22.44,-3.4,2210000000.0,1290000000.0,971000000.0,5.31,-21.2,1080000000.0,6.64,170330000.0,6.88,3.33,15.5,1070000000.0000001,662710000.0,1.5,101.85,123.36,1800000.0,163000000.0,161490000.0,0.36,102.65,3790000.0,2.15,2.65,4090000.0
0,0,TGT,0,0,0,0,,,,,,,,,,6.55,8.55,10.78,50.95,106000000000.0,217.18,9.4,31040000000.0,11700000000.0,6950000000.0,13.59,11.9,5930000000.0,12.82,16469999999.999998,128.38,0.99,28.7,8630000000.0,3890000000.0,1.06,180.91,218.23,6410000.0,479120000.0,460760000.0,0.22,80.95,9560000.0,2.61,2.07,11850000.0
0,0,THC,0,0,0,0,,,,,,,,,,4.92,13.91,6.36,41.34,19450000000.0,181.55,-0.8,7270000000.0,3540000000.0,957000000.0,9.89,44.3,1400000000.0,13.04,14850000000.0,336.45,1.31,6.74,1260000000.0,931880000.0,2.42,65.57,74.6,1830000.0,107130000.0,99260000.0,1.39,102.27,5480000.0,3.39,5.8,4600000.0
0,0,TIBX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TIF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TJX,0,0,0,0,,,,,,,,,,6.76,9.3,9.52,55.47,48550000000.0,40.46,26.6,17100000000.000002,5380000000.0,3280000000.0,2.17,188.8,6230000000.0,5.3,12510000000.0,208.35,1.27,5.4,3060000000.0,1510000000.0,0.96,59.9,65.84,7290000.0,1190000000.0,1170000000.0,0.09,94.2,7880000.0,1.13,0.67,9660000.0
0,0,TM,0,0,0,0,,,,,,,,,,9.99,10.41,3.31,13.06,22220.74,22220.74,-4.5,19.38,19.38,19.38,19.38,-5.6,5467.85,5467.85,97.17,97.17,1.07,17768.26,-394260000000.0,-394260000000.0,0.65,163.08,177.57,1390000000.0,1390000000.0,1210000000.0,0.0,1.3,2.87,2.87,,4.55
0,0,TMK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TMO,0,0,0,0,,,,,,,,,,18.49,24.27,7.86,19.98,41120000000.0,104.51,19.3,19640000000.0,12810000000.0,7600000000.0,21.54,-5.2,2750000000.0,7.02,33259999999.999996,80.85,1.56,98.24,9540000000.0,5710000000.0,0.83,541.19,583.7,1430000.0,394050000.0,391210000.0,0.38,90.47,3390000.0,2.17,0.87,2810000.0
0,0,TRIP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TROW,0,0,0,0,,,,,,,,,,37.64,48.34,20.15,29.76,7710000000.0,34.03,2.0,4680000000.0,3990000000.0,2820000000.0,13.27,-24.2,2000000000.0,8.79,211800000.0,2.09,1.66,36.52,3560000000.0,2810000000.0,,121.88,164.25,1770000.0,229200000.0,222600000.0,1.93,74.96,12070000.0,7.51,5.4,11730000.0
0,0,TRV,0,0,0,0,,,,,,,,,,11.18,14.43,2.7,14.67,35310000000.0,143.72,6.0,9470000000.0,5960000000.0,3920000000.0,14.28,38.9,4219999999.9999995,17.58,7290000000.0,28.56,0.34,115.75,7350000000.0,13900000000.0,0.71,171.44,166.39,1290000.0,246010000.0,239030000.0,0.21,84.83,2970000.0,2.21,1.24,3380000.0
0,0,TSLA,0,0,0,0,,,,,,,,,,13.5,15.49,10.12,28.26,62190000000.0,61.93,80.5,13610000000.0,12700000000.0,8400000000.0,3.06,657.5,18010000000.0,17.39,7020000000.0,19.84,1.35,26.94,13850000000.0,7050000000.0,2.08,760.45,910.86,29570000.0,1000000000.0,855380000.0,17.26,43.13,23730000.0,0.96,2.8,25350000.0
0,0,TSN,0,0,0,0,,,,,,,,,,7.47,11.12,9.52,21.64,49520000000.0,136.52,23.6,6860000000.0,6700000000.0,3700000000.0,8.34,140.0,2960000000.0,8.15,9360000000.0,50.5,1.68,48.56,3890000000.0,2780000000.0,0.76,88.52,87.0,2009999.9999999998,293070000.0,285780000.0,2.16,88.34,5100000.0,2.76,2.0,6040000.0
0,0,TSO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TSS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TWC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TWX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TXN,0,0,0,0,,,,,,,,,,43.34,51.27,27.05,67.96,18960000000.0,20.54,14.4,12380000000.0,10640000000.0,8180000000.0,7.79,25.6,9830000000.0,10.65,7740000000.0,55.23,5.54,13.16,9050000000.0,4390000000.0,0.95,165.58,179.76,6050000.0,923530000.0,920690000.0,0.2,85.91,14270000.0,2.39,1.55,15270000.0
0,0,TXT,0,0,0,0,,,,,,,,,,6.14,7.4,3.69,11.91,12500000000.0,56.42,4.2,1940000000.0,1320000000.0,769000000.0,3.4,12.9,1980000000.0,9.2,4030000000.0000005,58.23,2.46,27.31,1660000000.0,1280000000.0,1.71,64.41,70.65,1300000.0,220420000.0,214170000.0,0.39,88.88,5010000.0,3.9,3.19,5450000.0
0,0,TYC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,UA,0,0,0,0,,,,,,,,,,6.33,9.23,6.55,19.13,5680000000.0,12.21,8.9,2860000000.0,665970000.0,360060000.0,0.94,-40.6,1670000000.0,3.51,1500000000.0,72.01,2.3,4.15,664830000.0,515070000.00000006,1.27,9.96,15.47,6070000.0,253020000.0,405360000.0,13.65,67.63,11730000.0,4.19,,14300000.0
0,0,UNH,0,0,0,0,,,,,,,,,,5.86,8.13,7.09,24.15,297550000000.0,315.79,14.2,69650000000.0,26390000000.0,17450000000.0,16.11,3.4,28400000000.0,29.76,47490000000.0,61.17,0.78,74.61,21660000000.0,17170000000.000002,0.88,494.75,475.04,3460000.0,941850000.0,948720000.0,0.55,89.62,4890000.0,1.56,0.52,5190000.0
0,0,UNM,0,0,0,0,,,,,,,,,,6.86,11.16,1.19,7.4,12010000000.0,58.82,-30.3,3300000000.0,1460000000.0,824200000.0,3.9,17.9,1460000000.0,7.22,3520000000.0,30.88,24.41,54.39,1390000000.0,799990000.0,1.51,34.28,28.86,2340000.0,204450000.0,201220000.0,0.75,88.46,6340000.0,2.79,4.07,5490000.0
0,0,UNP,0,0,0,0,,,,,,,,,,30.06,43.08,9.7,48.4,22660000000.0,35.14,17.2,12750000000.0,11980000000.0,6810000000.0,9.34,21.6,955000000.0,1.52,33830000000.0,284.4,0.71,21.6,9310000000.0,4570000000.0,1.18,222.18,236.71,3190000.0,642880000.0,626820000.0,0.18,83.12,6210000.0,1.6,0.99,8180000.0
0,0,UPS,0,0,0,0,,,,,,,,,,10.9,13.65,12.63,95.25,98760000000.0,112.93,6.4,26870000000.0,16480000000.0,10760000000.0,7.36,-44.4,12550000000.0,14.35,25430000000.0,164.77,1.52,13.86,14960000000.0,8050000000.000001,1.11,179.65,198.74,3670000.0,729160000.0,735500000.0,0.05,71.17,8830000.0,2.39,1.2,7980000.0
0,0,URBN,0,0,0,0,,,,,,,,,,6.83,8.98,6.96,19.27,4550000000.0,46.4,22.4,1490000000.0,507620000.0,310620000.0,2.99,43.3,446000000.0,4.66,1190000000.0,68.02,1.31,17.85,359320000.0,24010000.0,1.49,21.87,27.5,2540000.0,97880000.0,70570000.0,40.04,73.5,9800000.0,5.62,14.36,9470000.0
0,0,USB,0,0,0,0,,,,,,,,,,31.55,40.95,1.27,13.96,22950000000.0,15.46,-12.5,23760000000.0,,6900000000.0,4.98,-31.7,44300000000.0,29.81,53970000000.0,,,32.22,,,1.01,49.22,55.67,7760000.0,1480000000.0,1480000000.0,0.09,77.1,10540000.0,1.31,0.71,11540000.0
0,0,UTX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,V,0,0,0,0,,,,,,,,,,51.1,67.59,14.05,37.36,26940000000.0,12.77,25.5,23380000000.0,19020000000.0,13450000000.0,,20.5,13530000000.0,6.49,21030000000.0,58.43,1.29,,16110000000.0,11840000000.0,0.92,203.63,213.17,7250000.0,,1640000000.0,0.18,96.19,26570000.0,3.44,1.62,26500000.0
0,0,VALE,0,0,0,0,,,,,,,,,,40.4,54.08,20.31,65.15,281450000000.0,57.07,-17.6,176260000000.0,167120000000.0,124570000000.0,3.31,-24.6,44160000000.0,9.32,88230000000.0,48.38,1.33,37.06,112230000000.0,90980000000.0,0.65,16.28,15.82,35340000.0,4840000000.0,4269999999.9999995,0.01,25.31,27560000.0,0.78,,33850000.0
0,0,VAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VFC,0,0,0,0,,,,,,,,,,12.03,13.79,7.33,35.27,11600000000.0,29.66,22.0,4910000000.0,1860000000.0,1200000000.0,3.12,49.1,1330000000.0,3.43,6350000000.0,173.71,1.43,9.16,968550000.0,1500000000.0,1.5,48.46,62.1,3410000.0,392780000.0,387610000.0,5.44,87.97,12740000.0,4.72,3.65,12160000.0
0,0,VIAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VITC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VLO,0,0,0,0,,,,,,,,,,2.02,3.41,4.7,14.7,125770000000.0,308.82,88.6,5490000000.0,6670000000.0,2530000000.0,-1.09,,2640000000.0,6.46,13160000000.0,64.48,1.18,42.75,6500000000.0,4650000000.0,1.98,121.94,91.66,5830000.0,408840000.0,406180000.0,0.38,82.58,9950000.0,2.27,2.76,10130000.0
0,0,VMC,0,0,0,0,,,,,,,,,,12.08,16.98,4.64,10.7,5550000000.0,41.81,36.7,1370000000.0,1410000000.0,674100000.0,4.85,20.4,235000000.0,1.77,4670000000.0,71.07,2.2,48.42,1010000000.0,358850000.0,0.7,161.24,181.3,1010000.0,132710000.00000001,132449999.99999999,0.22,92.02,1540000.0,2.18,1.31,1700000.0
0,0,VNO,0,0,0,0,,,,,,,,,,10.32,21.17,1.35,2.81,1710000000.0,8.9,13.0,907840000.0,764040000.0,101050000.0,-0.63,,1780000000.0,9.28,9070000000.0,125.89,4.45,26.67,761810000.0,686540000.0,1.19,33.83,40.96,1620000.0,191680000.0,178440000.0,8.09,82.31,10480000.0,7.66,7.03,12100000.0
0,0,VPRT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VRSN,0,0,0,0,,,,,,,,,,58.62,65.23,29.33,,1350000000.0,12.14,7.2,1140000000.0,929440000.0,791930000.0,5.43,4.7,1210000000.0,11.04,1790000000.0,,1.16,-12.74,815950000.0,625530000.0,0.92,174.0,211.07,111080000.0,111080000.0,108430000.0,0.97,95.06,1500000.0,2.42,1.56,1040000.0
0,0,VTR,0,0,0,0,,,,,,,,,,1.28,16.53,1.62,0.52,3820000000.0,9.98,6.1,1740000000.0,1540000000.0,49010000.0,0.53,,149720000.0,0.38,12220000000.0,108.9,0.38,27.75,1030000000.0,874960000.0,1.19,54.54,54.37,2060000.0,399180000.0,397990000.0,0.46,98.97,6180000.0,2.81,2.11,7740000.0
0,0,VZ,0,0,0,0,,,,,,,,,,15.93,21.45,5.06,27.81,134300000000.00002,32.26,2.1,77310000000.0,45110000000.0,21400000000.0,5.32,-12.7,1790000000.0,0.43,182320000000.0,214.05,0.76,18.61,36670000000.0,5030000000.0,0.37,49.88,52.04,22980000.0,4200000000.0,4040000000.0,0.06,67.2,45110000.0,1.63,1.07,39560000.0
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WAT,0,0,0,0,,,,,,,,,,24.87,29.68,17.41,231.06,2790000000.0,45.24,6.3,1630000000.0,958430000.0,692840000.0,11.16,-0.9,569280000.0,9.41,1610000000.0,437.15,2.39,4.83,747270000.0,405570000.0,0.89,321.31,334.11,61040000.0,61040000.0,60060000.0,0.54,90.72,1750000.0,4.22,3.28,1740000.0
0,0,WDC,0,0,0,0,,,,,,,,,,9.49,13.84,6.5,16.61,19190000000.0,61.84,5.9,4450000000.0,3620000000.0,1820000000.0,4.78,-87.3,2500000000.0,8.0,7160000000.0,59.76,2.09,36.53,2580000000.0,1330000000.0,1.59,54.29,55.07,4330000.0,311620000.0,311870000.0,0.19,83.29,7120000.0,1.75,2.54,6680000.0
0,0,WEC,0,0,0,0,,,,,,,,,,15.64,21.49,2.94,11.91,8320000000.0,26.37,13.9,3000000000.0,2860000000.0,1300000000.0,4.15,-6.2,16300000.0,0.05,15620000000.0,140.58,0.71,34.58,2029999999.9999998,-818950000.0,0.29,100.92,95.42,1520000.0,315440000.0,314770000.0,0.12,71.08,2900000.0,2.21,1.19,2240000.0
0,0,WFC,0,0,0,0,,,,,,,,,,25.18,34.29,1.15,12.08,81750000000.0,20.52,-6.1,82950000000.0,,19390000000.0,4.19,-20.8,383700000000.0,101.24,202440000000.0,,,42.44,,,1.15,42.69,48.72,25140000.0,3990000000.0,3780000000.0,0.1,74.33,34260000.0,1.3,0.9,30370000.0
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WGO,0,0,0,0,,,,,,,,,,8.02,11.62,15.05,32.18,4320000000.0,129.46,38.7,650360000.0,545320000.0,346180000.0,9.48,32.0,134830000.0,4.11,579410000.0,47.92,2.17,34.81,216500000.0,76350000.0,1.8,50.81,63.13,1150000.0,33340000.000000004,31260000.0,4.32,101.33,5170000.0,7.23,19.54,4420000.0
0,0,WHR,0,0,0,0,,,,,,,,,,7.72,9.98,6.75,34.04,21550000000.0,353.66,-8.2,4410000000.0,2620000000.0,1660000000.0,31.35,-27.7,2109999999.9999998,37.61,5990000000.0,126.18,1.08,81.38,1670000000.0,1810000000.0,1.71,173.71,199.31,1150000.0,60740000.0,55820000.0,0.84,106.49,7700000.0,5.4,16.2,8060000.000000001
